they cannot afford,1,736,0.001358696
cannot afford to,241,651,0.370199693
afford to buy,191743,3323373,0.057695299
to buy food,86208,31609706,0.002727264
A jury decides,190,112196,0.001693465
jury decides the,1231,7361,0.167232713
decides the guilt,100,135624,0.000737333
the guilt or,25271,367315,0.068799259
guilt or innocence,82642,163396,0.505777375
or innocence of,24405,88765,0.274939447
innocence of an,3344,153654,0.021763182
of an accused,38491,76105830,0.000505756
an accused person,31010,201929,0.153568829
It is better,355759,146170368,0.002433865
is better to,768545,6061362,0.12679411
better to err,13189,4059478,0.00324894
to err on,67054,117503,0.57065777
err on the,134203,141809,0.946364476
on the side,2566086,800328815,0.00320629
the side of,3669720,8177721,0.44874605
side of being,16384,24120579,0.000679254
of being too,52322,14640685,0.00357374
being too safe,257,749857,0.000342732
The sun rises,18382,853426,0.021539067
sun rises every,942,108878,0.008651886
rises every morning,976,4031,0.242123543
every morning and,97661,970835,0.100594849
morning and sets,505,2383690,0.000211856
and sets every,550,906800,0.000606528
sets every evening,148,6095,0.024282199
The ship is,50186,413180,0.121462801
ship is in,16809,434732,0.038665201
is in the,13600340,55337826,0.245769322
in the mid-atlantic,1,1628795324,6.14E-10
the mid-atlantic on,1,1,1
mid-atlantic on the,1,1,1
on the high,672463,800328815,0.000840233
the high seas,201057,13707064,0.01466813
The teacher told,4650,843031,0.005515811
teacher told the,3364,51357,0.065502268
told the students,21694,5235971,0.004143262
the students what,18680,8767972,0.002130481
students what to,4002,86262,0.046393545
what to do,5186392,10663843,0.486352997
That girl organized,1,57916,1.73E-05
girl organized a,1,49,0.020408163
organized a fund,1365,517298,0.002638711
a fund raiser,36044,957154,0.037657472
fund raiser at,3110,172845,0.017993
raiser at her,107,12273,0.008718325
at her local,13325,5296062,0.00251602
her local church,4121,98627,0.04178369
Lets do this,4461,41879,0.106521168
do this at,108743,14718672,0.007388099
this at but,79,1513639,5.22E-05
at but not,4547,68345,0.066530105
but not that,174387,33626638,0.005185978
Her father would,2960,359461,0.008234551
father would not,20237,177217,0.114193334
would not let,561430,44429969,0.012636291
not let her,151435,6246754,0.02424219
let her go,132686,1276318,0.103959985
her go to,16149,244635,0.066012631
go to the,14140136,55746225,0.253651902
to the party,579301,1139248999,0.000508494
The cheese grater,80,41658,0.001920399
cheese grater slices,1,18340,5.45E-05
grater slices the,1,1,1
slices the cheese,1,12642,7.91E-05
I dont know,754955,3330297,0.226692995
dont know the,69801,2229701,0.031305094
know the answer,462342,14344517,0.03223127
I must sell,4213,7374965,0.000571257
must sell my,1041,113461,0.009174959
sell my car,23510,333915,0.07040714
my car for,38764,2218757,0.017471043
car for a,107975,1163003,0.092841549
for a good,1948703,274112498,0.007109136
a good price,264703,64293882,0.004117079
He is so,144898,18787113,0.007712627
is so stingy,493,15889793,3.10E-05
so stingy that,399,5892,0.067718941
stingy that he,162,641,0.252730109
that he would,3087738,55731640,0.055403681
he would not,1930050,14547512,0.132672171
would not even,545912,44429969,0.012287022
not even let,54833,19365835,0.00283143
even let me,31652,161439,0.19606167
let me borrow,22304,12820577,0.001739703
me borrow a,2265,29997,0.075507551
borrow a cent,81,224693,0.000360492
You have very,22176,18231739,0.00121634
have very coarse,243,1943834,0.000125011
very coarse hair,253,33836,0.007477243
Youre such a,440,542,0.811808118
such a dear,7707,39970291,0.000192818
a dear friend,102738,233459,0.440068706
I will be,5968073,51910637,0.11496821
will be okay,71776,356175009,0.000201519
be okay dont,1,481803,2.08E-06
okay dont worry,47,382,0.123036649
Break a leg,9800,58982,0.166152385
a leg on,13433,588239,0.022835956
leg on your,696,81572,0.00853234
on your performance,29021,66415307,0.000436963
I picked some,3914,1304530,0.003000314
picked some pretty,194,26391,0.007350991
some pretty flowers,1024,874617,0.001170798
pretty flowers that,386,22210,0.017379559
flowers that were,5152,195341,0.026374391
that were growing,5949,15768849,0.000377263
were growing among,280,188534,0.001485143
growing among weeds,1,19733,5.07E-05
The rules of,178138,1028726,0.1731637
rules of this,98919,4749426,0.020827569
of this game,382555,258707741,0.001478715
this game are,55357,5521185,0.01002629
game are not,10404,298915,0.034805881
are not fair,15068,133884316,0.000112545
It just takes,71432,2038735,0.035037413
just takes time,17357,239158,0.072575452
takes time for,50878,791653,0.064268057
time for wounds,183,17111352,1.07E-05
for wounds to,885,26176,0.033809597
wounds to heal,5297,79020,0.067033662
John likes Sarah,1,8353,0.000119717
likes Sarah but,1,301,0.003322259
Sarah but she,161,2197,0.073281748
but she doesnt,5457,5192568,0.001050925
she doesnt like,4832,80070,0.060347196
doesnt like him,890,54775,0.016248288
like him back,1634,1308534,0.001248726
He knows almost,363,732414,0.000495621
knows almost every,1172,7074,0.165677128
almost every word,6211,2446027,0.00253922
every word in,37778,718359,0.052589304
word in the,476501,1531652,0.311102653
in the dictionary,267716,1628795324,0.000164364
Come in the,7820,633348,0.012347082
in the room,2272889,1628795324,0.001395442
the room and,768721,10524623,0.073040241
room and close,4495,4674693,0.00096156
and close the,329016,2327154,0.141381275
close the door,153774,3149985,0.048817375
Youre just sitting,1,1924,0.000519751
just sitting there,85722,336890,0.254451008
sitting there doing,4485,556529,0.008058879
there doing nothing,8736,84048,0.103940605
doing nothing dont,1,563397,1.77E-06
nothing dont be,1,321,0.003115265
dont be idle,1,173005,5.78E-06
You made that,4733,317234,0.014919586
made that cake,160,1572176,0.00010177
that cake all,63,37377,0.001685529
cake all by,189,3948,0.04787234
all by yourself?,48347,1132609,0.042686399
None of it,55622,3801497,0.014631604
of it made,21891,35031960,0.000624887
it made any,9774,1815828,0.005382668
made any sense,25438,677828,0.037528695
I woke up,805367,928511,0.867374754
woke up in,114042,1805798,0.063153243
up in the,6999002,23663431,0.295772916
in the morning,6093955,1628795324,0.003741388
the morning and,803885,9537683,0.084285146
morning and the,96990,2383690,0.040689016
and the sun,308902,629726893,0.000490533
the sun was,262274,9647166,0.027186637
sun was shining,59348,429103,0.13830712
The two pen,43,7186765,5.98E-06
two pen pals,158,5117,0.030877467
pen pals were,142,272283,0.000521516
pals were finally,1,5856,0.000170765
were finally able,25827,254074,0.101651487
finally able to,156203,160220,0.974928224
able to meet,532637,100783318,0.005284972
That diamond is,132,779,0.16944801
diamond is not,2574,139445,0.018458891
is not real,173497,276753375,0.000626901
not real it,869,697624,0.001245657
real it is,4070,24989,0.162871664
it is just,1441970,245002494,0.005885532
is just a,4213762,20136895,0.209255796
just a very,109291,26511993,0.004122323
a very good,3637218,47769499,0.076141012
very good counterfeit,91,13966963,6.52E-06
good counterfeit ,1,386,0.002590674
I have a,15618485,154979958,0.10077745
have a pair,106301,156027480,0.000681297
a pair of,4783288,5603848,0.853572045
pair of matching,11903,8696970,0.001368638
of matching socks,971,375300,0.002587264
That mouse could,1,1737,0.000575705
mouse could easily,58,7010,0.008273894
could easily be,419587,1646320,0.254863575
easily be the,24602,2209018,0.011137075
be the eagles,215,60306010,3.57E-06
the eagles prey,1,88152,1.13E-05
Take the faster,1,4377123,2.28E-07
the faster route,468,604324,0.000774419
faster route on,1,4786,0.000208943
route on your,1616,105229,0.015356983
on your way,859141,66415307,0.012935888
your way home,38514,3798216,0.010140024
Atheism is a,9228,26587,0.347086922
is a non,2190373,476718990,0.004594684
a non prophet,103,13466606,7.65E-06
non prophet organization,1,239,0.0041841
I get my,657848,16498353,0.039873556
get my large,309,3878202,7.97E-05
my large circumference,1,58134,1.72E-05
large circumference from,1,1012,0.000988142
circumference from too,1,1768,0.000565611
from too much,58261,136605,0.426492442
too much pie,504,16705964,3.02E-05
Bakers trade bread,697,709,0.983074753
trade bread recipes,695,769,0.903771131
bread recipes on,1401,30743,0.04557135
recipes on a,2458,135285,0.018169051
on a need,59208,167105962,0.000354314
a need to,1748294,4527415,0.386157222
need to know,6350907,127104469,0.04996604
to know basis,16178,39754084,0.000406952
The indecisive rower,1,638,0.001567398
indecisive rower could,1,1,1
rower could not,1,143,0.006993007
could not choose,18984,43613358,0.000435279
not choose either,1411,690575,0.002043225
choose either or,1039,156845,0.006624374
It was an,1168597,58039544,0.020134497
was an emotional,29105,15778143,0.00184464
an emotional wedding,83,762107,0.000108909
emotional wedding Even,1,406,0.002463054
wedding Even the,1,1,1
Even the cake,226,2823731,8.00E-05
the cake was,20409,852676,0.023935234
cake was in,856,65826,0.01300398
was in tears,38463,23793684,0.001616521
A new country,2660,9441099,0.000281747
new country decided,1,231586,4.32E-06
country decided to,2663,4357,0.611200367
decided to conduct,30388,17996838,0.001688519
to conduct a,1056379,6034363,0.175060566
conduct a flag,159,2268548,7.01E-05
a flag pole,11911,718118,0.016586411
At some executive,1,811965,1.23E-06
some executive meetings,1,8894,0.000112435
executive meetings there,1,15652,6.39E-05
meetings there is,1701,17033,0.099864968
there is a,31341553,110560376,0.283479074
is a chairman,1559,476718990,3.27E-06
a chairman of,15524,95645,0.162308537
chairman of the,2534972,3457275,0.733228337
of the board,2508745,2766332391,0.000906885
Did you know,7068552,16922110,0.41771103
you know that,3898180,45720613,0.085260887
know that donuts,1,26949874,3.71E-08
that donuts were,43,418,0.102870813
donuts were first,1,2330,0.000429185
were first made,17114,1005349,0.017022944
first made in,18212,257210,0.070805956
made in grease?,1,12663593,7.90E-08
I always prayed,1051,5539983,0.000189712
always prayed before,192,5972,0.032150033
prayed before my,1,11295,8.85E-05
before my trigonometry,1,894559,1.12E-06
my trigonometry tests,1,308,0.003246753
trigonometry tests I,1,41,0.024390244
tests I was,1737,48956,0.03548084
I was hoping,753207,106686995,0.00705997
was hoping for,191932,1026334,0.187007348
hoping for a,294869,1008589,0.292357938
for a sign,78610,274112498,0.00028678
a sign from,46077,3490172,0.013201928
sign from above,2788,111482,0.025008522
It was not,3851564,58039544,0.066361031
was not school,1075,67427798,1.59E-05
not school john,1,27747,3.60E-05
school john disliked,1,2115,0.000472813
john disliked It,1,1,1
disliked It was,1,1,1
It was just,776763,58039544,0.013383341
was just the,416019,10595030,0.039265486
just the principle,1880,11697172,0.000160723
the principle of,1854837,3133127,0.59200824
principle of it,4239,3492084,0.001213888
Some music stores,112,68733,0.001629494
music stores are,2114,200226,0.010558069
stores are in,7713,1806096,0.004270537
are in a,2424398,38941815,0.062256934
in a seedy,14784,364730082,4.05E-05
a seedy part,1434,47751,0.030030785
seedy part of,2774,2881,0.962860118
part of town,189827,124514243,0.00152454
The magician got,1,37255,2.68E-05
magician got so,1,154,0.006493506
got so mad,9913,598475,0.016563766
so mad he,2643,152934,0.017281965
mad he pulled,1,9277,0.000107793
he pulled his,34407,429920,0.080031169
pulled his hair,2252,234154,0.009617602
his hair out,11665,725783,0.016072297
The young pine,51,1056599,4.83E-05
young pine sapling,1,4676,0.000213858
pine sapling was,1,653,0.001531394
sapling was admonished,1,904,0.001106195
was admonished by,2999,10417,0.287894787
admonished by his,686,14900,0.046040268
by his father,248461,8881141,0.027976248
his father Apparently,1,5693742,1.76E-07
father Apparently he,1,1,1
Apparently he had,11140,109881,0.101382405
he had been,2450186,28266707,0.086680985
had been naughty,1244,47463128,2.62E-05
To learn rope,1,4840981,2.07E-07
learn rope tricks,46,345,0.133333333
rope tricks you,50,4766,0.010490978
tricks you have,1774,55547,0.031936918
you have to,14274592,135266690,0.105529247
have to be,15271213,115169237,0.132598022
to be taught,343166,505148997,0.000679336
I dropped out,31437,391829,0.080231427
dropped out of,306127,549718,0.556880073
out of communism,561,139365988,4.03E-06
of communism class,1,250322,3.99E-06
communism class because,1,1,1
class because of,16408,89075,0.184204322
because of lousy,1069,41152103,2.60E-05
of lousy marks,1,15269,6.55E-05
A boy who,11404,187886,0.06069638
boy who instinctively,1,786427,1.27E-06
who instinctively waves,1,5949,0.000168095
instinctively waves at,1,1,1
waves at people,128,98060,0.001305323
at people has,116,345615,0.000335634
people has a,10292,222733,0.046207791
has a natural,111128,75657099,0.001468838
a natural high,9554,5247817,0.001820567
A teacher having,90,224415,0.000401043
teacher having a,773,10110,0.076458952
having a tough,51044,15574229,0.003277466
a tough time,212315,2217467,0.095746633
tough time longs,1,262343,3.81E-06
time longs for,63,123,0.512195122
longs for the,22097,123303,0.179208941
for the end,510207,692874802,0.000736362
the end of,45438156,63206059,0.718889244
end of the,29234349,61106453,0.478416723
of the school,3336322,2766332391,0.001206045
the school days,3757,19333820,0.000194323
Authors in jail,1,79694,1.25E-05
in jail have,1024,1616453,0.000633486
jail have their,1,3122,0.000320307
have their pros,8956,6254408,0.00143195
their pros and,19834,21916,0.905000913
pros and cons,936172,1024620,0.913677266
Do not expect,346606,74487752,0.004653195
not expect to,819708,3699735,0.221558571
expect to eat,3344,5653580,0.000591484
to eat something,40575,7251478,0.005595411
eat something fancy,1,103584,9.65E-06
something fancy when,1,6776,0.00014758
fancy when you,451,3727,0.121008854
when you are,3753463,51811263,0.072444924
you are flying,43010,148097077,0.000290418
are flying because,152,229757,0.000661569
flying because it,420,4688,0.089590444
because it is,5744830,26256327,0.21879793
it is plain,67697,245002494,0.000276311
is plain food,1,293725,3.40E-06
I saw a,1224055,11485173,0.106576975
saw a beaver,569,3862125,0.000147328
a beaver movie,1,54245,1.84E-05
beaver movie last,1,448,0.002232143
movie last night,16880,27243,0.619608707
last night It,1205,8415156,0.000143194
night It was,1905,17112,0.111325386
It was the,3390184,58039544,0.058411624
was the best,1563903,65694274,0.023805773
the best damn,41844,109363237,0.000382615
best damn movie,735,55299,0.01329138
damn movie I,249,9584,0.025980801
movie I have,37742,316021,0.119428772
I have ever,2280447,154979958,0.014714464
have ever seen,904002,4386416,0.20609126
My computer is,46087,203149,0.226863041
computer is so,6766,1480496,0.00457009
is so slow,43726,15889793,0.002751829
so slow it,4753,277763,0.01711171
slow it hurts,68,104102,0.000653206
The actors had,1172,141983,0.008254509
actors had one,1,17933,5.58E-05
had one great,4845,2297763,0.002108573
one great movie,1561,406705,0.003838163
great movie after,136,296088,0.000459323
movie after another,1071,33104,0.032352586
after another They,1,997774,1.00E-06
another They were,60,1031,0.058195926
They were on,60566,9974803,0.006071899
were on a,254178,3330871,0.07630977
on a roll,296217,167105962,0.00177263
The man put,2849,2590822,0.001099651
man put his,6694,42000,0.159380952
put his name,38524,1270756,0.030315812
his name on,117847,3594607,0.032784391
name on the,694902,1863240,0.372953565
on the neck,153454,800328815,0.000191739
the neck of,184626,1740039,0.106104518
neck of his,8945,397125,0.022524394
of his shirt,41214,68835977,0.000598728
his shirt so,1325,375493,0.003528694
shirt so he,870,16010,0.054341037
so he would,129995,4632284,0.02806283
he would have,1872945,14547512,0.128746758
would have caller,101,46185346,2.19E-06
have caller ID,5039,7601,0.662939087
Thieves have muscles,1,3719,0.000268889
have muscles of,107,5650,0.018938053
muscles of steel,653,279741,0.002334302
When an actress,961,1526776,0.000629431
an actress saw,338,330580,0.001022445
actress saw her,386,467,0.826552463
saw her first,9173,879551,0.010429185
her first strands,371,3353575,0.000110628
first strands of,728,938,0.776119403
strands of gray,1119,455878,0.002454604
of gray hair,7164,309293,0.023162503
gray hair she,346,99315,0.003483864
hair she thought,293,14459,0.020264195
she thought she,119411,1104184,0.108144114
thought she would,71940,751993,0.095665784
she would die,19666,5373471,0.003659832
A cardboard belt,44,7378,0.005963676
cardboard belt would,41,432,0.094907407
belt would be,2242,8745,0.256375071
would be a,9570936,122128306,0.078367876
be a waste,140642,106128674,0.001325203
a waste of,1165372,1734428,0.671905666
waste of paper,10862,2071558,0.005243397
Being able to,382324,386475,0.989259331
able to fit,93726,100783318,0.000929975
to fit size,1449,6898305,0.000210052
fit size fourteen,1,7765,0.000128783
size fourteen shoes,1,709,0.001410437
fourteen shoes is,1,52,0.019230769
shoes is quite,118,158926,0.000742484
is quite a,679589,7294579,0.093163567
quite a feat,31691,9226864,0.003434645
The mime wanted,1,7516,0.000133049
mime wanted to,1,1,1
wanted to say,1032584,27402383,0.03768227
to say something,562999,39326911,0.014315871
say something but,13387,1748829,0.007654836
something but he,3837,168098,0.022825971
but he was,1320944,13056191,0.101173765
he was not,3135027,57658957,0.054371899
was not allowed,284151,67427798,0.004214152
Those who carry,2429,4296266,0.000565375
who carry too,117,180397,0.00064857
carry too many,2102,12262,0.171423911
too many buckets,188,7525634,2.50E-05
many buckets start,1,2733,0.000365898
buckets start feeling,1,61,0.016393443
start feeling pale,1,81436,1.23E-05
A mans home,69,4534,0.01521835
mans home is,138,918,0.150326797
home is his,9276,2086666,0.004445369
is his castle,9488,2886361,0.003287184
his castle in,3558,62491,0.056936199
castle in a,4898,150264,0.032595964
in a manner,3183389,364730082,0.008728068
a manner of,78539,3954466,0.019860836
manner of speaking,54700,2095740,0.026100566
An online poker,1376,727138,0.001892351
online poker tournament,243994,14637897,0.016668651
poker tournament ended,1,1345076,7.43E-07
tournament ended suddenly,1,3311,0.000302024
ended suddenly when,534,3466,0.15406809
suddenly when the,2311,14750,0.156677966
when the computer,85135,59007848,0.001442774
the computer cashed,1,9766564,1.02E-07
computer cashed in,1,1,1
cashed in its,362,80415,0.004501648
in its chips,2004,31730938,6.32E-05
Britain is a,29945,339651,0.088164027
is a wet,14973,476718990,3.14E-05
a wet place,1144,673912,0.001697551
wet place since,1,7927,0.000126151
place since the,57291,235926,0.242834618
since the queen,532,23264155,2.29E-05
the queen has,4382,718205,0.006101322
queen has had,147,12684,0.011589404
has had a,1677104,6845443,0.244995685
had a long,456534,51079136,0.008937778
a long rain,857,29987389,2.86E-05
Herb gardeners who,1,40,0.025
gardeners who work,296,21854,0.013544431
who work extra,353,2163916,0.00016313
work extra get,1,39659,2.52E-05
extra get time,1,702,0.001424501
get time and,5778,245014,0.023582326
time and a,318343,28108829,0.011325374
and a half,4760711,178504444,0.026669986
If you say,184026,210252670,0.000875261
you say you,400527,6462150,0.061980455
say you have,209204,2346696,0.089148317
you have bad,122903,135266690,0.000908598
have bad skin,704,376603,0.001869343
bad skin I,1,14592,6.85E-05
skin I would,629,39598,0.015884641
I would say,2006368,61619248,0.032560735
would say that,915136,4181918,0.218831646
say that was,53820,22024273,0.002443667
that was a,1584877,33913085,0.046733495
was a poor,96042,98682950,0.000973238
a poor excuse,21315,2436611,0.008747806
People who like,59060,4256610,0.013874891
who like gold,78,1344356,5.80E-05
like gold paint,55,74560,0.000737661
gold paint have,1,18446,5.42E-05
paint have a,219,3444,0.06358885
have a guilt,1174,156027480,7.52E-06
a guilt complex,2557,44005,0.058107033
To err is,43172,45718,0.944310775
err is human,48757,56310,0.865867519
When their boy,1,144284,6.93E-06
their boy was,396,18952,0.020894892
boy was little,171,468874,0.000364704
was little they,3797,961428,0.003949334
little they only,1,72858,1.37E-05
they only got,11376,1214093,0.009369958
only got rest,1,597405,1.67E-06
got rest after,1,631,0.001584786
rest after sun,1,64809,1.54E-05
after sun down,640,22239,0.028778272
Novice pirates make,1,1,1
pirates make terrible,1,770,0.001298701
make terrible singers,1,6367,0.00015706
terrible singers because,1,503,0.001988072
singers because they,236,1073,0.219944082
because they cannot,50,20712023,2.41E-06
they cannot hit,1,736,0.001358696
cannot hit the,1,1,1
hit the high,22699,6332762,0.003584376
the high seas,201057,13707064,0.01466813
An electrician is,395,5623,0.070247199
electrician is a,499,5954,0.083809204
is a bright,109395,476718990,0.000229475
a bright spark,2893,1641159,0.001762779
bright spark who,399,14336,0.027832031
spark who knows,1,618,0.001618123
who knows whats,2163,3001733,0.000720584
knows whats what,178,18570,0.009585353
When the mayor,3008,19672833,0.000152901
the mayor wanted,702,1126933,0.00062293
mayor wanted to,727,1333,0.545386347
wanted to slash,577,27402383,2.11E-05
to slash the,20476,211414,0.096852621
slash the budget,938,43658,0.02148518
the budget he,3885,4255300,0.000912979
budget he turned,1,9958,0.000100422
he turned to,232953,1038193,0.224383135
turned to a,98488,3304261,0.029806362
to a fund,47627,279146624,0.000170616
a fund raiser,36044,957154,0.037657472
Boyscouts know which,1,1,1
know which ropes,1,1602120,6.24E-07
which ropes to,42,807,0.05204461
ropes to tie,559,37481,0.014914223
to tie and,7706,1181989,0.006519519
tie and what,128,174530,0.000733398
and what not,277370,21228853,0.013065708
what not ,1,456836,2.19E-06
not  ,1,1,1
If you could,788018,210252670,0.003747957
you could ask,106550,18369025,0.005800526
could ask someone,2300,467800,0.004916631
ask someone anything,1,182810,5.47E-06
someone anything about,1,482,0.002074689
anything about trees,93,2992066,3.11E-05
about trees what,1,31015,3.22E-05
trees what would,1,692,0.001445087
what would you,613190,4030279,0.152145794
would you ask?,2791,12008038,0.000232428
The person that,32522,1706686,0.019055644
person that Colby,1,1523970,6.56E-07
that Colby Jack,1,2702,0.000370096
Colby Jack and,114,2634,0.043280182
Jack and Cheddar,2982,817334,0.003648447
and Cheddar Jr,1,33128,3.02E-05
Cheddar Jr were,1,1,1
Jr were most,1,809,0.001236094
were most afraid,617,632467,0.000975545
most afraid of,12413,16169,0.76770363
afraid of in,3238,2736513,0.001183258
of in school,1964,3328019,0.000590141
in school was,12277,4396136,0.00279268
school was the,22242,742999,0.029935437
was the cheese,1569,65694274,2.39E-05
the cheese grater,1394,464099,0.003003669
Im blind so,1,579,0.001727116
blind so I,1543,7798,0.197871249
so I cant,27070,28794236,0.000940119
I cant see,47529,1198195,0.039667166
We didnt know,1207,22206,0.054354679
didnt know whether,1254,282829,0.004433774
know whether to,111287,1708957,0.065119836
whether to keep,32976,3821684,0.008628657
to keep our,619469,39321445,0.015753973
keep our biology,1,1207940,8.28E-07
our biology program,74,12685,0.005833662
biology program or,44,9256,0.004753673
program or sell,241,1601246,0.000150508
or sell it,42392,2342698,0.018095376
It will cost,67307,14125800,0.004764827
will cost you,288962,1606472,0.179873661
cost you more,52932,1044408,0.050681343
you more than,340220,2199095,0.154709096
more than a,9182685,126525584,0.072575717
than a cent,2223,25770986,8.63E-05
a cent to,11227,235880,0.047596235
cent to get,880,560340,0.001570475
to get rid,2172892,129571372,0.016769846
get rid of,3895667,3978195,0.979254913
rid of that,151144,5945568,0.025421289
of that smell,1477,35242145,4.19E-05
I tried to,2937781,6412198,0.458155066
tried to stick,12992,16201427,0.000801905
to stick with,368376,1687469,0.218300899
stick with the,263972,1317128,0.200414842
with the rough,15336,461331348,3.32E-05
the rough class,45,769152,5.85E-05
rough class but,1,393,0.002544529
class but it,4921,111420,0.044166218
but it was,5271858,51121620,0.103123845
it was just,1700539,117973454,0.01441459
was just too,261191,10595030,0.024652219
just too coarse,96,1667628,5.76E-05
too coarse for,3454,24875,0.138854271
coarse for my,160,6793,0.023553658
for my liking,76182,18309477,0.004160796
Our pet is,101,9727,0.010383469
pet is very,1485,199140,0.007457065
is very dear,12216,27764972,0.000439979
very dear to,40780,110179,0.370124978
dear to us,24461,407252,0.060063548
You dont want,11088,181762,0.06100285
dont want to,535188,900751,0.594157542
want to be,8681189,128872011,0.067362874
to be around,604248,505148997,0.001196178
be around a,24451,1402316,0.017436156
around a hive,432,4118872,0.000104883
a hive for,1494,67868,0.02201332
hive for too,1,5459,0.000183184
for too long,460269,668411,0.688601773
You should run,21838,14083348,0.001550626
should run really,97,372141,0.000260654
run really fast,3620,12637,0.286460394
really fast but,2145,317348,0.006759141
fast but be,83,103831,0.000799376
but be careful,114818,1019168,0.112658561
be careful not,289580,2355901,0.12291688
careful not to,723787,738724,0.979779999
not to break,73535,47185625,0.00155842
to break anything,8431,5997569,0.001405736
The pastry chef,850,7723,0.110060857
pastry chef brought,1,66177,1.51E-05
chef brought his,1,419,0.002386635
brought his girlfriend,1355,324166,0.004179957
his girlfriend flowers,41,735395,5.58E-05
girlfriend flowers on,1,377,0.00265252
flowers on Valentines,298,299476,0.000995071
on Valentines Day,25349,34487,0.735030591
The driver at,441,651600,0.000676796
driver at the,21795,78374,0.278089673
at the toll,19388,416201497,4.66E-05
the toll insisted,1,508257,1.97E-06
toll insisted it,1,1,1
insisted it wasnt,1,43473,2.30E-05
it wasnt fair,541,253458,0.002134476
He injured his,2314,3984,0.580823293
injured his foot,2133,82489,0.025857993
his foot and,22805,375645,0.060708914
foot and now,595,834980,0.000712592
and now it,564491,11498779,0.049091386
now it just,21409,2662877,0.008039801
it just wont,9242,5903350,0.001565552
just wont heal,87,45996,0.001891469
I wrote a,525119,3763553,0.139527462
wrote a song,53645,2211518,0.024257094
a song about,168234,3593983,0.046809904
song about my,3320,358512,0.009260499
about my priest,1,4749395,2.11E-07
my priest so,1,10609,9.43E-05
priest so that,684,3418,0.200117028
so that I,1951028,51168825,0.038129232
that I could,2788187,82519271,0.033788314
I could perform,5399,34283053,0.000157483
could perform it,1323,128529,0.010293397
perform it for,3680,131585,0.027966714
it for him,135963,25053637,0.005426877
Mother knows best,2116,3711,0.570196712
When I stayed,3344,16196460,0.000206465
I stayed at,1491336,2331052,0.639769512
stayed at the,727233,2764843,0.263028678
at the hotel,1161393,416201497,0.002790458
the hotel I,25022,11946669,0.002094475
hotel I made,173,94259,0.001835369
I made sure,138957,6064520,0.022913108
made sure I,60984,838483,0.072731349
sure I didnt,1585,2765063,0.000573224
I didnt sleep,1176,627540,0.001873984
didnt sleep in,152,4791,0.031726153
We spent some,16589,528405,0.03139448
spent some time,357715,475468,0.752342955
some time looking,27985,9837013,0.002844868
time looking for,95761,266990,0.358668864
looking for the,1985178,57652293,0.034433635
for the celebrity,5938,692874802,8.57E-06
the celebrity before,46,222386,0.000206848
celebrity before she,1,1845,0.000542005
before she realized,7828,1442401,0.005427062
she realized she,28939,225425,0.128375291
realized she didnt,46,105053,0.000437874
she didnt want,7607,80177,0.094877583
didnt want to,102683,155793,0.659098933
want to idle,410,128872011,3.18E-06
She didnt want,914,15874,0.05757843
didnt want to,102683,155793,0.659098933
want to clean,38348,128872011,0.000297567
to clean up,1103624,3740097,0.295078978
clean up but,2297,2712742,0.000846745
up but I,57123,567544,0.100649465
but I made,77245,60843576,0.001269567
I made her,40505,6064520,0.006679012
When the new,84751,19672833,0.004308022
the new church,49884,71165701,0.000700956
new church opened,169,217534,0.00077689
church opened none,1,3136,0.000318878
opened none of,43,93,0.462365591
none of us,442115,8024737,0.055094017
of us cared,2507,24591854,0.000101944
He cried when,1353,49486,0.027341066
cried when he,8975,85160,0.105389854
when he woke,24737,23630021,0.001046846
he woke up,73530,105500,0.696966825
woke up It,121,1805798,6.70E-05
up It was,1625,28207,0.057609813
It was morning,4776,58039544,8.23E-05
The butcher was,459,15894,0.028878822
butcher was very,1,2655,0.000376648
was very glad,49823,11641665,0.004279714
very glad we,9548,418108,0.022836205
glad we could,25642,315202,0.081351007
we could meet,35564,11245380,0.003162543
The fisherman couldnt,1,19434,5.15E-05
fisherman couldnt believe,1,1,1
couldnt believe what,2054,30267,0.067862689
believe what he,42229,607192,0.069548018
what he caught,495,11730548,4.22E-05
he caught he,114,231294,0.000492879
caught he didnt,1,4452,0.000224618
he didnt think,2151,167488,0.012842711
didnt think it,16849,96893,0.173892851
think it was,1841414,18900662,0.0974259
it was real,84749,117973454,0.000718373
If I were,921050,13956086,0.065996297
I were brave,938,3679011,0.00025496
were brave enough,10386,28435,0.365254088
brave enough to,170679,201946,0.845171481
enough to be,1673130,25153728,0.066516184
to be a,36134856,505148997,0.071533065
be a fruit,2852,106128674,2.69E-05
a fruit farmer,540,297018,0.001818072
fruit farmer I,1,1703,0.000587199
farmer I would,222,3897,0.056966898
I would grow,7988,61619248,0.000129635
would grow a,2543,231852,0.010968204
grow a pair,6397,321064,0.019924376
All the birds,6672,16363912,0.000407726
the birds in,52877,1375822,0.038433024
birds in the,152227,477343,0.318904855
in the parish,239186,1628795324,0.000146848
the parish were,3348,1021987,0.003275971
parish were birds,1,7190,0.000139082
were birds of,773,7897,0.097885273
birds of prey,127457,513179,0.248367529
If you want,11607219,210252670,0.055206048
you want to,34620905,65034122,0.532349849
want to make,3422458,128872011,0.026557031
to make it,10572363,122728935,0.086144013
make it all,247859,27695932,0.008949293
it all the,827238,16454364,0.050274687
all the way,5295213,129776996,0.040802401
the way to,5253812,58867077,0.089248732
