uniqueID,h1_trigram,h2_trigram,h1_prob,h2Prob,dummy
114,sine function is,sign function is,0.078341928,0.053400274,1
114,function is a,function is a,0.039021942,0.039021942,1
114,is a function,is a function,0.001771759,0.001771759,1
114,a function of,a function of,0.537227881,0.537227881,1
114,function of an,function of an,0.008839662,0.008839662,1
114,of an angle,of an angle,0.000354441,0.000354441,1
115,Ms Wu is,Ms Wu is,0.000343525,0.000343525,1
115,Wu is the,Wu is the,0.122644585,0.122644585,1
115,is the principal,is the principle,0.001100989,0.000396845,1
115,the principal of,the principle of,0.051025396,0.59200824,1
115,principal of our,principle of our,0.003183525,0.006013601,1
115,of our local,of our local,0.002321648,0.002321648,1
115,our local high,our local high,0.002822289,0.002822289,1
115,local high school,local high school,0.598298531,0.598298531,1
116,I bought a,I bought a,0.181141313,0.181141313,1
116,bought a new,bought a new,0.081020053,0.081020053,1
116,a new CD,a new seedy,0.001024881,8.31E-09,1
116,new CD today,new seedy today,0.000847109,1,1
116,CD today in,seedy today in,0.005705179,0.010526316,1
116,today in classical,today in classical,0.000211385,0.000211385,1
116,in classical music,in classical music,0.136771059,0.136771059,1
117,The hare ran,The hair ran,0.015053387,8.04E-06,1
117,hare ran rapidly,hair ran rapidly,0.0016,0.000940734,1
117,ran rapidly through,ran rapidly through,0.105427975,0.105427975,1
117,rapidly through the,rapidly through the,0.478842235,0.478842235,1
117,through the fields,through the fields,0.000435011,0.000435011,1
118,That cabin is,That cabin is,0.180929095,0.180929095,1
118,cabin is made,cabin is made,0.009190833,0.009190833,1
118,is made of,is made of,0.117639729,0.117639729,1
118,made of knotty,made of naughty,1.55E-05,1.12E-07,1
118,of knotty pine,of naughty pine,0.264630107,1.49E-05,1
119,The clothesline hangs,The clothesline hangs,0.001709402,0.001709402,1
119,clothesline hangs taut,clothesline hangs taught,1,1,1
119,hangs taut between,hangs taught between,1,1,1
119,taut between two,taught between two,0.0997426,0.029451744,1
119,between two poles,between two poles,0.001091048,0.001091048,1
120,Karl Marx was,Karl marks was,0.018487839,1,1
120,Marx was a,marks was a,0.117141654,0.051806924,1
120,was a german,was a german,4.85E-05,4.85E-05,1
120,a german philosopher,a german philosopher,0.001481285,0.001481285,1
121,He waved at,He waved at,0.061189854,0.061189854,1
121,waved at me,waved at me,0.153844547,0.153844547,1
121,at me to,at me to,0.010359125,0.010359125,1
121,me to say,me to say,0.011247669,0.011247669,1
121,to say hi,to say high,0.00748907,4.24E-05,1
122,She was in,She was in,0.016111143,0.016111143,1
122,was in a,was in a,0.076285413,0.076285413,1
122,in a daze,in a days,0.000161116,0.000405242,1
122,a daze after,a days after,0.007247486,0.000590087,1
122,daze after learning,days after learning,0.001196172,0.000461921,1
122,after learning the,after learning the,0.088728663,0.088728663,1
122,learning the bad,learning the bad,0.000118374,0.000118374,1
122,the bad news,the bad news,0.078439653,0.078439653,1
123,Novels and essays,Novels and essays,0.000797028,0.000797028,1
123,and essays are,and essays are,0.013134021,0.013134021,1
123,essays are written,essays are written,0.032490691,0.032490691,1
123,are written in,are written in,0.126218415,0.126218415,1
123,written in prose,written in pros,0.000620456,1.57E-07,1
124,Our plane landed,Our plain landed,0.053569107,0.000915751,1
124,plane landed at,plain landed at,0.159544896,0.020408163,1
124,landed at the,landed at the,0.182581701,0.182581701,1
124,at the airport,at the airport,0.002302459,0.002302459,1
125,That beaver is,That beaver is,0.008333333,0.008333333,1
125,beaver is building,beaver is building,0.000126342,0.000126342,1
125,is building a,is building a,0.228813603,0.228813603,1
125,building a dam,building a damn,0.001686338,3.38E-05,1
125,a dam with,a damn with,0.01262102,0.000378971,1
125,dam with logs,damn with logs,5.52E-05,0.000504032,1
125,with logs and,with logs and,0.166455059,0.166455059,1
125,logs and sticks,logs and sticks,0.001269264,0.001269264,1
126,This computer has,This computer has,0.094185262,0.094185262,1
126,computer has a,computer has a,0.141223994,0.141223994,1
126,has a processing,has a processing,3.47E-05,3.47E-05,1
126,a processing speed,a processing speed,0.005725065,0.005725065,1
126,processing speed of,processing speed of,0.081251203,0.081251203,1
126,speed of thirty-three,speed of thirty-three,2.38E-07,2.38E-07,1
126,of thirty-three mega,of thirty-three mega,1,1,1
126,thirty-three mega hertz,thirty-three mega hurts,1,1,1
127,She plays the,She plays the,0.168174319,0.168174319,1
127,plays the leading,plays the leading,0.004929672,0.004929672,1
127,the leading role,the leading roll,0.010228764,2.73E-05,1
127,leading role in,leading roll in,0.6592189,0.462998102,1
127,role in a,roll in a,0.017769154,0.036707143,1
127,in a television,in a television,0.000161635,0.000161635,1
127,a television show,a television show,0.062760433,0.062760433,1
128,He puts a,He puts a,0.067354113,0.067354113,1
128,puts a collar,puts a caller,0.000137935,8.62E-05,1
128,a collar on,a caller on,0.044959056,0.034288082,1
128,collar on his,caller on his,0.035843123,0.018832773,1
128,on his dog,on his dog,0.000130929,0.000130929,1
128,his dog before,his dog before,0.000837349,0.000837349,1
128,dog before walking,dog before walking,5.13E-05,5.13E-05,1
128,before walking it,before walking it,0.001735184,0.001735184,1
129,The little boy,The little boy,0.057853188,0.057853188,1
129,little boy wanted,little boy wanted,0.001169176,0.001169176,1
129,boy wanted to,boy wanted to,0.543648059,0.543648059,1
129,wanted to steal,wanted to steel,0.000322527,3.17E-06,1
129,to steal his,to steel his,0.020230096,0.004383137,1
129,steal his friends,steel his friends,1.85E-05,0.000665336,1
129,his friends candy,his friends candy,4.80E-07,4.80E-07,1
129,friends candy but,friends candy but,0.012195122,0.012195122,1
129,candy but decided,candy but decided,0.000172473,0.000172473,1
129,but decided not,but decided not,0.099886825,0.099886825,1
129,decided not to,decided not to,0.972672954,0.972672954,1
130,Some people do,Some people do,0.030319654,0.030319654,1
130,people do not,people do not,0.665426561,0.665426561,1
130,do not like,do not like,0.020714141,0.020714141,1
130,not like to,not like to,0.086454706,0.086454706,1
130,like to dye,like to die,1.37E-05,0.000231069,1
130,to dye their,to die their,0.036068793,0.000143426,1
130,dye their hair,die their hair,0.714692117,0.158302354,1
131,She must have,She must have,0.326496117,0.326496117,1
131,must have a,must have a,0.141764786,0.141764786,1
131,have a small,have a small,0.004004122,0.004004122,1
131,a small waist,a small waste,0.000126864,2.45E-05,1
131,small waist look,small waste look,6.90E-05,0.000206016,1
131,waist look how,waste look how,0.000732601,0.005780347,1
131,look how tiny,look how tiny,0.001231673,0.001231673,1
131,how tiny her,how tiny her,0.032903005,0.032903005,1
131,tiny her belt,tiny her belt,0.000795545,0.000795545,1
131,her belt is,her belt is,0.004778603,0.004778603,1
132,These new shoes,These new shoes,0.000263618,0.000263618,1
132,new shoes are,new shoes are,0.009958352,0.009958352,1
132,shoes are hurting,shoes are hurting,0.000185682,0.000185682,1
132,are hurting my,are hurting my,0.010688806,0.010688806,1
132,hurting my feet,hurting my feat,0.014655118,3.14E-05,1
133,The student read,The student read,8.76E-05,8.76E-05,1
133,student read her,student read her,0.003528096,0.003528096,1
133,read her poem,read her poem,0.006014197,0.006014197,1
133,her poem aloud,her poem allowed,0.002442691,3.76E-05,1
133,poem aloud in,poem allowed in,0.036682179,0.014925373,1
133,aloud in class,allowed in class,0.068487973,0.001666861,1
134,A worker filled,A worker filled,1.20E-05,1.20E-05,1
134,worker filled a,worker filled a,0.00462963,0.00462963,1
134,filled a pail,filled a pale,0.000968852,8.50E-06,1
134,a pail with,a pale with,0.022588809,0.000181253,1
134,pail with water,pale with water,0.064028873,2.15E-05,1
134,with water to,with water to,0.033164015,0.033164015,1
134,water to clean,water to clean,0.005881784,0.005881784,1
134,to clean the,to clean the,0.106273982,0.106273982,1
134,clean the floor,clean the floor,0.008484817,0.008484817,1
135,Those wealthy people,Those wealthy people,0.003759398,0.003759398,1
135,wealthy people live,wealthy people live,0.00597272,0.00597272,1
135,people live in,people live in,0.321214534,0.321214534,1
135,live in a,live in a,0.14701813,0.14701813,1
135,in a huge,in a huge,0.000704653,0.000704653,1
135,a huge manor,a huge manner,5.66E-06,0.000149115,1
136,Cached copies of,Cashed copies of,0.042134831,1,1
136,copies of the,copies of the,0.320657519,0.320657519,1
136,of the web,of the web,0.000668285,0.000668285,1
136,the web pages,the web pages,0.008733144,0.008733144,1
136,web pages are,web pages are,0.045036209,0.045036209,1
136,pages are stored,pages are stored,0.003115893,0.003115893,1
136,are stored in,are stored in,0.451101746,0.451101746,1
136,stored in the,stored in the,0.314694113,0.314694113,1
136,in the database,in the database,0.001043587,0.001043587,1
137,The kings reign,The kings rain,2.56E-05,2.56E-05,1
137,kings reign ended,kings rain ended,0.000528262,1,1
137,reign ended and,rain ended and,0.010510182,0.063334605,1
137,ended and his,ended and his,0.00506491,0.00506491,1
137,and his heir,and his heir,9.24E-05,9.24E-05,1
137,his heir took,his heir took,2.19E-05,2.19E-05,1
137,heir took over,heir took over,0.006289308,0.006289308,1
138,One of my,One of my,0.051252579,0.051252579,1
138,of my favorite,of my favorite,0.032867795,0.032867795,1
138,my favorite meals,my favorite meals,0.000452258,0.000452258,1
138,favorite meals is,favorite meals is,0.049076372,0.049076372,1
138,meals is chicken,meals is chicken,2.41E-05,2.41E-05,1
138,is chicken in,is chicken in,0.01814059,0.01814059,1
138,chicken in a,chicken in a,0.200892036,0.200892036,1
138,in a creamy,in a creamy,8.59E-05,8.59E-05,1
138,a creamy sauce,a creamy sauce,0.044385546,0.044385546,1
138,creamy sauce flavored,creamy sauce flavored,0.002881374,0.002881374,1
138,sauce flavored with,sauce flavored with,0.884144323,0.884144323,1
138,flavored with thyme,flavored with time,0.001808412,8.65E-06,1
139,A pore is,A poor is,0.053233831,8.47E-06,1
139,pore is a,poor is a,0.045268452,0.081675327,1
139,is a very,is a very,0.017817264,0.017817264,1
139,a very small,a very small,0.02887401,0.02887401,1
139,very small opening,very small opening,0.000502937,0.000502937,1
139,small opening on,small opening on,0.029823576,0.029823576,1
139,opening on the,opening on the,0.236930323,0.236930323,1
139,on the surface,on the surface,0.002202496,0.002202496,1
139,the surface of,the surface of,0.292810259,0.292810259,1
139,surface of your,surface of your,0.009465209,0.009465209,1
139,of your skin,of your skin,0.001721012,0.001721012,1
140,She covered the,She covered the,0.233969891,0.233969891,1
140,covered the frame,covered the frame,0.000186006,0.000186006,1
140,the frame with,the frame with,0.016089287,0.016089287,1
140,frame with gilt,frame with guilt,0.000661029,1.73E-06,1
141,Prince William is,Prince William is,0.005665398,0.005665398,1
141,William is heir,William is err,1.86E-05,1.86E-05,1
141,is heir to,is err to,0.785356637,0.00058548,1
141,heir to the,err to the,0.552063658,0.274350223,1
141,to the british,to the british,3.37E-06,3.37E-06,1
141,the british throne,the british throne,0.000807848,0.000807848,1
142,They have a,They have a,0.126879591,0.126879591,1
142,have a son,have a sun,0.000838641,2.76E-05,1
142,a son and,a sun and,0.044878853,0.028379677,1
142,son and a,sun and a,0.047725599,0.015644711,1
142,and a daughter,and a daughter,0.000707523,0.000707523,1
143,It is hard,It is hard,0.004712474,0.004712474,1
143,is hard even,is hard even,0.00076646,0.00076646,1
143,hard even for,hard even for,0.235561693,0.235561693,1
143,even for a,even for a,0.147981392,0.147981392,1
143,for a soprano,for a soprano,7.16E-06,7.16E-06,1
143,a soprano to,a soprano to,0.009755423,0.009755423,1
143,soprano to sing,soprano to sing,0.048561565,0.048561565,1
143,to sing the,to sing the,0.065740352,0.065740352,1
143,sing the high,sing the high,0.00211364,0.00211364,1
143,the high Cs,the high seas,2.90E-05,0.01466813,1
144,My desk lamp,My desk lamp,0.002770254,0.002770254,1
144,desk lamp uses,desk lamp uses,0.001614183,0.001614183,1
144,lamp uses a,lamp uses a,0.239534409,0.239534409,1
144,uses a sixty,uses a sixty,2.10E-07,2.10E-07,1
144,a sixty watt,a sixty what,0.00182233,1.43E-05,1
144,sixty watt light,sixty what light,0.166666667,0.012195122,1
144,watt light bulb,what light bulb,0.547979372,0.003012623,1
145,He used a,He used a,0.068170622,0.068170622,1
145,used a razor,used a raiser,0.000427719,2.82E-07,1
145,a razor to,a raiser to,0.024329718,0.023364486,1
145,razor to shave,raiser to shave,0.090194291,5.25E-05,1
145,to shave his,to shave his,0.036092487,0.036092487,1
145,shave his beard,shave his beard,0.122007756,0.122007756,1
146,Its easy to,Its easy to,0.270755593,0.270755593,1
146,easy to tie,easy to tie,0.000160264,0.000160264,1
146,to tie a,to tie a,0.056707804,0.056707804,1
146,tie a double,tie a double,0.004419323,0.004419323,1
146,a double knot,a double not,0.000583258,3.48E-05,1
147,We get our,We get our,0.023265016,0.023265016,1
147,get our wood,get our would,0.000119103,7.84E-07,1
147,our wood from,our would from,0.009470029,0.000140174,1
147,wood from trees,would from trees,0.012702836,2.66E-05,1
148,A grader was,A grater was,0.001270648,0.003861004,1
148,grader was hired,grater was hired,0.000127421,0.003558719,1
148,was hired to,was hired to,0.246118906,0.246118906,1
148,hired to score,hired to score,0.000679128,0.000679128,1
148,to score all,to score all,0.002645127,0.002645127,1
148,score all of,score all of,0.096662195,0.096662195,1
148,all of the,all of the,0.366358081,0.366358081,1
148,of the tests,of the tests,0.000109487,0.000109487,1
149,I was poked,I was poked,5.98E-06,5.98E-06,1
149,was poked in,was poked in,0.194526125,0.194526125,1
149,poked in the,poked in the,0.561523238,0.561523238,1
149,in the eye,in the I,0.000508281,6.97E-05,1
150,We learned about,We learned about,0.077087336,0.077087336,1
150,learned about how,learned about how,0.020300425,0.020300425,1
150,about how a,about how a,0.01145112,0.01145112,1
150,how a cell,how a sell,0.001361393,2.82E-07,1
150,a cell works,a sell works,0.000150206,6.12E-06,1
150,cell works in,sell works in,0.100061894,0.021369385,1
150,works in biology,works in biology,4.70E-05,4.70E-05,1
151,That scent is,That cent is,0.090534979,1,1
151,scent is unpleasant,cent is unpleasant,1.45E-05,1.21E-05,1
152,I took a,I took a,0.182422076,0.182422076,1
152,took a course,took a coarse,0.003657269,1.36E-07,1
152,a course in,a coarse in,0.086396242,0.002532432,1
152,course in school,coarse in school,0.000826925,0.000125786,1
153,There are deer,There are dear,1.09E-05,7.16E-07,1
153,are deer in,are dear in,0.044061758,0.011140655,1
153,deer in the,dear in the,0.394325325,0.221113305,1
153,in the forest,in the forest,0.000412784,0.000412784,1
154,He tried to,He tried to,0.702676282,0.702676282,1
154,tried to steal,tried to steal,0.002406084,0.002406084,1
154,to steal honey,to steal honey,0.000139273,0.000139273,1
154,steal honey but,steal honey but,0.002118644,0.002118644,1
154,honey but was,honey but was,0.000190367,0.000190367,1
154,but was stung,but was stung,2.58E-05,2.58E-05,1
154,was stung by,was stung by,0.462019258,0.462019258,1
154,stung by an,stung by an,0.019310734,0.019310734,1
154,by an angry,by an angry,0.001589002,0.001589002,1
154,an angry bee,an angry be,0.00089109,2.26E-06,1
155,Cars should brake,Cars should break,0.000336474,0.000336474,1
155,should brake slowly,should break slowly,0.001031992,1.46E-05,1
156,We use different,We use different,0.001334409,0.001334409,1
156,use different kinds,use different kinds,0.010034364,0.010034364,1
156,different kinds of,different kinds of,0.908606143,0.908606143,1
156,kinds of flours,kinds of flowers,5.19E-06,0.000357904,1
156,of flours in,of flowers in,0.020994475,0.056202389,1
156,flours in baking,flowers in baking,0.043499753,1.10E-06,1
157,The fare had,The fair had,0.001228613,0.002173717,1
157,fare had to,fair had to,0.058518519,0.042149421,1
157,had to be,had to be,0.145192304,0.145192304,1
157,to be paid,to be paid,0.004601268,0.004601268,1
158,His heel was,His heal was,0.046252677,0.007874016,1
158,heel was bruised,heal was bruised,0.013570112,0.0008,1
158,was bruised from,was bruised from,0.024199942,0.024199942,1
158,bruised from walking,bruised from walking,0.000114863,0.000114863,1
158,from walking too,from walking too,0.002986339,0.002986339,1
158,walking too much,walking too much,0.091124885,0.091124885,1
159,We sang a,We sang a,0.072161046,0.072161046,1
159,sang a hymn,sang a him,0.025274915,7.83E-06,1
159,a hymn in,a him in,0.036107335,0.057478844,1
159,hymn in church,him in church,0.013708726,0.000202757,1
160,I answered with,I answered with,0.020250262,0.020250262,1
160,answered with a,answered with a,0.380408962,0.380408962,1
160,with a string,with a string,0.000437274,0.000437274,1
160,a string of,a string of,0.257858931,0.257858931,1
160,string of nos,string of nos,5.47E-07,5.47E-07,1
161,We stayed at,We stayed at,0.375985479,0.375985479,1
161,stayed at an,stayed at an,0.001640238,0.001640238,1
161,at an inn,at an in,0.001437719,0.001744239,1
162,That famous movie,That famous movie,0.000184775,0.000184775,1
162,famous movie star,famous movie star,0.159603585,0.159603585,1
162,movie star is,movie star is,0.010494281,0.010494281,1
162,star is my,star is my,0.000834175,0.000834175,1
162,is my idol,is my idle,0.001018907,2.61E-05,1
163,I hired a,I hired a,0.316397785,0.316397785,1
163,hired a maid,hired a made,0.001403491,2.27E-06,1
163,a maid to,a made to,0.04074744,0.057307663,1
163,maid to clean,made to clean,0.040026666,0.000391549,1
164,The nun was,The none was,0.046012832,0.000354484,1
164,nun was very,none was very,0.012359242,0.001360752,1
164,was very pious,was very pious,7.31E-05,7.31E-05,1
164,very pious and,very pious and,0.184407648,0.184407648,1
164,pious and kind,pious and kind,0.002341621,0.002341621,1
165,We were in,We were in,0.028854377,0.028854377,1
165,were in mourning,were in morning,0.000171104,6.04E-06,1
165,in mourning after,in morning after,0.0288912,0.009018604,1
165,mourning after our,morning after our,0.000118963,0.006556139,1
165,after our loved,after our loved,0.000241602,0.000241602,1
165,our loved one,our loved one,0.106266099,0.106266099,1
165,loved one died,loved one died,0.002862105,0.002862105,1
166,Vegetarians dont like,Vegetarians dont like,1,1,1
166,dont like meat,dont like meet,0.000210343,1.50E-06,1
167,You need to,You need to,0.612042132,0.612042132,1
167,need to reel,need to real,5.86E-06,3.05E-06,1
167,to reel in,to real in,0.20168844,0.000396759,1
167,reel in the,real in the,0.244761713,0.196148053,1
167,in the fish,in the fish,5.02E-05,5.02E-05,1
168,She ate a,She ate a,0.120532519,0.120532519,1
168,ate a pear,ate a pair,0.001105759,0.000725545,1
168,a pear and,a pair and,0.036502875,0.004549195,1
168,pear and two,pair and two,0.001954332,0.006518665,1
168,and two apples,and two apples,4.56E-05,4.56E-05,1
169,It is customary,It is customary,0.000418621,0.000418621,1
169,is customary for,is customary for,0.169010178,0.169010178,1
169,customary for Christians,customary for Christians,0.000841553,0.000841553,1
169,for Christians to,for Christians to,0.168494226,0.168494226,1
169,Christians to pray,Christians to prey,0.0141699,3.48E-06,1
169,to pray before,to prey before,0.006571376,1.43E-05,1
169,pray before bed,prey before bed,0.004301863,0.000285551,1
170,He tripped over,He tripped over,0.23355763,0.23355763,1
170,tripped over a,tripped over a,0.211276642,0.211276642,1
170,over a trees,over a trees,4.12E-08,4.12E-08,1
170,a trees root,a trees route,0.000258398,0.000258398,1
171,That business made,That business made,0.003617826,0.003617826,1
171,business made one,business made one,7.91E-05,7.91E-05,1
171,made one million,made one million,0.000801962,0.000801962,1
171,one million dollars,one million dollars,0.082767527,0.082767527,1
171,million dollars in,million dollars in,0.090321362,0.090321362,1
171,dollars in profit,dollars in prophet,0.002605583,5.50E-07,1
171,in profit last,in prophet last,0.00562039,0.002304147,1
171,profit last year,prophet last year,0.753368329,0.014492754,1
172,Would you like,Would you like,0.535884283,0.535884283,1
172,you like some,you like some,0.003175732,0.003175732,1
172,like some apple,like some apple,8.36E-05,8.36E-05,1
172,some apple pie,some apple pi,0.096900715,7.69E-05,1
172,apple pie for,apple pi for,0.011917078,0.005747126,1
172,pie for dessert?,pi for dessert?,0.135858296,0.00027894,1
173,The company has,The company has,0.114838619,0.114838619,1
173,company has a,company has a,0.07704551,0.07704551,1
173,has a need,has a knead,0.000761052,1.32E-08,1
173,a need for,a knead for,0.460378384,0.001128668,1
173,need for computer,knead for computer,0.000441681,0.000138141,1
173,for computer programmers,for computer programmers,0.004053695,0.004053695,1
174,Take care of,Take care of,0.203089094,0.203089094,1
174,care of your,care of your,0.066837405,0.066837405,1
174,of your car,of your car,0.004239029,0.004239029,1
174,your car or,your car oar,0.027836751,2.01E-07,1
174,car or else,car oar else,0.000404957,1,1
174,or else you,oar else you,0.059154817,1,1
174,else you will,else you will,0.036880161,0.036880161,1
174,you will have,you will have,0.066843655,0.066843655,1
174,will have problems,will have problems,0.001230734,0.001230734,1
175,Tears ran down,Tiers ran down,0.819548872,1,1
175,ran down her,ran down her,0.062205104,0.062205104,1
175,down her cheeks,down her cheeks,0.054005395,0.054005395,1
175,her cheeks as,her cheeks as,0.033498704,0.033498704,1
175,cheeks as she,cheeks as she,0.214162186,0.214162186,1
175,as she watched,as she watched,0.006963813,0.006963813,1
175,she watched a,she watched a,0.025558774,0.025558774,1
175,watched a sad,watched a sad,0.000332744,0.000332744,1
175,a sad movie,a sad movie,0.00338448,0.00338448,1
176,She raised a,She raised a,0.063755613,0.063755613,1
176,raised a flag,raised a flag,0.003229653,0.003229653,1
176,a flag up,a flag up,0.001776867,0.001776867,1
176,flag up the,flag up the,0.138109131,0.138109131,1
176,up the pole,up the poll,0.000204373,6.43E-05,1
176,the pole ,the poll ,1.53E-06,1.04E-06,1
177,He has a,He has a,0.082640683,0.082640683,1
177,has a meeting,has a meeting,0.000219041,0.000219041,1
177,a meeting with,a meeting with,0.1556417,0.1556417,1
177,meeting with the,meeting with the,0.242419332,0.242419332,1
177,with the companys,with the companys,3.55E-06,3.55E-06,1
177,the companys board,the companys bored,0.001678933,1.95E-05,1
177,companys board of,companys bored of,0.542857143,1,1
177,board of directors,bored of directors,0.358246882,0.000280608,1
178,There was too,There was too,0.001366032,0.001366032,1
178,was too much,was too much,0.096638279,0.096638279,1
178,too much grease,too much Greece,7.45E-05,5.99E-08,1
178,much grease on,much Greece on,0.073045822,0.010752688,1
178,grease on the,Greece on the,0.433863529,0.167299418,1
178,on the plate,on the plate,0.000168918,0.000168918,1
179,The sign on,The sine on,0.043368799,8.86E-05,1
179,sign on our,sine on our,0.004698883,0.001748252,1
179,on our store,on our store,0.000321997,0.000321997,1
179,our store says,our store says,6.57E-07,6.57E-07,1
179,store says the,store says the,0.040065413,0.040065413,1
179,says the clothes,says the clothes,3.69E-05,3.69E-05,1
179,the clothes boutique,the clothes boutique,1.56E-06,1.56E-06,1
180,I believe in,I believe in,0.057142215,0.057142215,1
180,believe in the,believe in the,0.176263484,0.176263484,1
180,in the principle,in the principal,2.28E-05,6.96E-05,1
180,the principle of,the principal of,0.59200824,0.051025396,1
180,principle of physics,principal of physics,0.000881136,9.15E-05,1
181,The seedy bar,The CD bar,0.000568182,1.17E-06,1
181,seedy bar was,CD bar was,0.000227428,0.003144654,1
181,bar was full,bar was full,0.009992862,0.009992862,1
181,was full of,was full of,0.687849855,0.687849855,1
181,full of drunken,full of drunken,0.000240218,0.000240218,1
181,of drunken and,of drunken and,0.008981216,0.008981216,1
181,drunken and unwashed,drunken and unwashed,6.38E-05,6.38E-05,1
181,and unwashed people,and unwashed people,9.31E-05,9.31E-05,1
182,Most people have,Most people have,0.05193358,0.05193358,1
182,people have lots,people have lots,0.000423111,0.000423111,1
182,have lots of,have lots of,0.886691882,0.886691882,1
182,lots of hair,lots of hare,0.000473235,5.53E-08,1
182,of hair on,of hare on,0.030838637,0.000150739,1
182,hair on their,hare on their,0.042319014,0.000462107,1
182,on their heads,on their heads,0.005005772,0.005005772,1
183,That boy is,That boy is,0.230880641,0.230880641,1
183,boy is a,boy is a,0.050303454,0.050303454,1
183,is a naughty,is a knotty,1.70E-05,2.32E-06,1
183,a naughty child,a knotty child,0.031801665,0.000105955,1
184,She taught mathematics,She taut mathematics,0.002725513,1,1
184,taught mathematics to,taut mathematics to,0.038697499,1,1
184,mathematics to college,mathematics to college,0.000554219,0.000554219,1
184,to college students,to college students,0.028330571,0.028330571,1
185,She got high,She got high,0.000513064,0.000513064,1
185,got high marks,got high Marx,0.055756666,1.47E-05,1
185,high marks in,high Marx in,0.111169794,0.0125,1
185,marks in high,Marx in high,0.001218432,4.65E-05,1
185,in high school,in high school,0.279913963,0.279913963,1
186,The statue is,The statue is,0.151492233,0.151492233,1
186,statue is ten,statue is ten,1.27E-05,1.27E-05,1
186,is ten feet,is ten feet,0.018561399,0.018561399,1
186,ten feet high,ten feet hi,0.04745958,4.33E-06,1
187,There are seven,There are seven,0.001721049,0.001721049,1
187,are seven days,are seven daze,0.007799005,3.21E-06,1
187,seven days in,seven daze in,0.017852308,1,1
187,days in a,daze in a,0.08609931,0.089191232,1
187,in a week,in a week,0.001862166,0.001862166,1
188,What are the,What are the,0.32938543,0.32938543,1
188,are the pros,are the prose,0.000464347,1.76E-06,1
188,the pros and,the prose and,0.56516015,0.06315679,1
188,pros and cons,prose and cons,0.913677266,0.001547663,1
188,and cons of,and cons of,0.583433117,0.583433117,1
188,cons of social,cons of social,0.00018542,0.00018542,1
188,of social networking,of social networking,0.002060484,0.002060484,1
188,social networking sites?,social networking sites?,0.10116241,0.10116241,1
189,She felt plain,She felt plane,2.52E-06,2.52E-06,1
189,felt plain next,felt plane next,0.002123142,1,1
189,plain next to,plane next to,0.798181818,0.56675344,1
189,next to her,next to her,0.020089318,0.020089318,1
189,to her beautiful,to her beautiful,0.000318316,0.000318316,1
189,her beautiful sister,her beautiful sister,0.004486122,0.004486122,1
190,I do not,I do not,0.779896862,0.779896862,1
190,do not give,do not give,0.005095554,0.005095554,1
190,not give a,not give a,0.133962861,0.133962861,1
190,give a damn,give a dam,0.030476665,0.000496903,1
190,a damn what,a dam what,0.023572819,0.001140858,1
190,damn what you,dam what you,0.183336785,0.088059701,1
190,what you say,what you say,0.012336458,0.012336458,1
191,I fell and,I fell and,0.010906663,0.010906663,1
191,fell and now,fell and now,0.001837402,0.001837402,1
191,and now my,and now my,0.00891025,0.00891025,1
191,now my leg,now my leg,0.000553961,0.000553961,1
191,my leg hurts,my leg hertz,0.003389174,2.69E-06,1
192,She bought a,She bought a,0.235368748,0.235368748,1
192,bought a roll,bought a role,0.000482578,1.48E-05,1
192,a roll of,a role of,0.211056621,0.027151512,1
192,roll of silk,role of silk,0.000558126,4.76E-06,1
192,of silk to,of silk to,0.007793731,0.007793731,1
192,silk to make,silk to make,0.059381646,0.059381646,1
192,to make a,to make a,0.129203949,0.129203949,1
192,make a dress,make a dress,9.97E-05,9.97E-05,1
193,The caller on,The collar on,0.002181701,0.014798682,1
193,caller on the,collar on the,0.366003807,0.243108871,1
193,on the phone,on the phone,0.002600634,0.002600634,1
193,the phone is,the phone is,0.02270942,0.02270942,1
193,phone is from,phone is from,0.000705245,0.000705245,1
193,is from your,is from your,0.005936226,0.005936226,1
193,from your bank,from your bank,0.002926055,0.002926055,1
194,That ship is,That ship is,0.14998436,0.14998436,1
194,ship is made,ship is made,0.002902938,0.002902938,1
194,is made of,is made of,0.117639729,0.117639729,1
194,made of wood,made of wood,0.017017977,0.017017977,1
194,of wood and,of wood and,0.115866582,0.115866582,1
194,wood and steel,wood and steal,0.015317359,3.54E-05,1
195,He is very,He is very,0.012250685,0.012250685,1
195,is very scared,is very scared,9.40E-05,9.40E-05,1
195,very scared that,very scared that,0.026626269,0.026626269,1
195,scared that he,scared that he,0.069701801,0.069701801,1
195,that he will,that he will,0.028409212,0.028409212,1
195,he will die,he will dye,0.006446669,4.89E-06,1
195,will die of,will dye of,0.052340607,0.000243013,1
195,die of a,dye of a,0.059870535,0.065060241,1
195,of a heart,of a heart,0.000780059,0.000780059,1
195,a heart attack,a heart attack,0.367605996,0.367605996,1
195,heart attack ,heart attack ,5.48E-07,5.48E-07,1
196,Dealing with him,Dealing with him,0.000252006,0.000252006,1
196,with him is,with him is,0.005055435,0.005055435,1
196,him is a,him is a,0.080461242,0.080461242,1
196,is a waste,is a waist,0.000661008,5.72E-06,1
196,a waste of,a waist of,0.671905666,0.144091882,1
196,waste of time,waist of time,0.421652688,0.117767066,1
197,Passing that exam,Passing that exam,0.00092081,0.00092081,1
197,that exam without,that exam without,0.001359393,0.001359393,1
